age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,weekday,is_weekend
48,services,divorced,secondary,no,0,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
45,blue-collar,married,primary,no,2217,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
43,self-employed,single,tertiary,no,3173,no,no,cellular,15,5,0,-1,0,unknown,1,3,False
42,technician,single,tertiary,no,2157,yes,yes,telephone,15,5,0,-1,0,unknown,0,3,False
44,management,married,tertiary,no,1033,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
57,management,married,secondary,no,3381,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,technician,single,secondary,no,1882,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
58,services,married,secondary,no,0,yes,no,cellular,15,5,4,-1,0,unknown,0,3,False
40,services,divorced,secondary,no,1927,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,management,single,secondary,no,244,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
54,technician,divorced,secondary,no,1705,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
60,entrepreneur,married,tertiary,no,1164,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
43,blue-collar,married,primary,no,1620,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,self-employed,married,secondary,no,149,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
60,retired,divorced,secondary,no,2479,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
48,blue-collar,married,secondary,no,1913,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,blue-collar,divorced,primary,no,1563,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
50,blue-collar,single,secondary,no,708,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,blue-collar,married,primary,no,1172,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
60,retired,married,secondary,no,2086,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
54,blue-collar,married,secondary,no,524,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
49,entrepreneur,married,tertiary,no,221,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,management,married,primary,no,52,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
36,blue-collar,single,secondary,no,-175,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
45,blue-collar,married,secondary,no,-149,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
49,admin.,married,secondary,no,1530,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,blue-collar,married,primary,no,-100,yes,no,telephone,15,5,0,-1,0,unknown,0,3,False
46,admin.,married,secondary,no,1934,no,yes,cellular,15,5,0,-1,0,unknown,0,3,False
29,management,married,tertiary,no,137,yes,yes,cellular,15,5,1,-1,0,unknown,0,3,False
44,entrepreneur,married,primary,no,276,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
52,blue-collar,divorced,primary,no,1758,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
33,blue-collar,single,secondary,no,49,yes,no,cellular,15,5,5,-1,0,unknown,0,3,False
43,blue-collar,married,secondary,no,960,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
45,blue-collar,married,primary,no,959,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,blue-collar,single,secondary,no,1306,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
50,technician,married,secondary,no,892,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
50,blue-collar,married,tertiary,no,605,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,blue-collar,married,secondary,no,1004,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
44,blue-collar,single,primary,no,116,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
52,admin.,married,secondary,no,225,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
55,services,married,secondary,no,697,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
44,blue-collar,married,primary,no,2467,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,services,married,secondary,no,523,no,no,cellular,15,5,2,-1,0,unknown,0,3,False
47,admin.,divorced,secondary,no,106,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
40,blue-collar,divorced,secondary,no,793,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
48,blue-collar,married,primary,no,1757,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
34,housemaid,married,primary,no,87,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
46,blue-collar,divorced,secondary,no,1480,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
43,unemployed,married,primary,no,960,yes,yes,cellular,15,5,1,-1,0,unknown,0,3,False
40,blue-collar,married,primary,no,2651,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
57,retired,married,primary,no,3123,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
54,blue-collar,married,primary,no,950,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
41,services,married,secondary,no,957,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
47,services,married,secondary,no,3216,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
50,blue-collar,married,primary,no,2212,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
40,blue-collar,married,primary,no,409,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,blue-collar,married,primary,yes,-1385,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
57,retired,divorced,tertiary,no,2516,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,admin.,married,secondary,no,2354,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
44,blue-collar,married,secondary,no,560,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
53,entrepreneur,married,secondary,no,111,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
59,blue-collar,married,primary,no,320,yes,no,cellular,15,5,0,-1,0,unknown,1,3,False
40,entrepreneur,married,secondary,no,0,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
60,entrepreneur,divorced,secondary,no,80,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
45,entrepreneur,married,primary,no,1953,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
57,blue-collar,married,secondary,no,2192,no,no,cellular,15,5,1,-1,0,unknown,0,3,False
45,blue-collar,married,primary,no,1992,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
44,blue-collar,married,tertiary,no,146,yes,no,cellular,15,5,0,-1,0,unknown,1,3,False
21,services,married,secondary,no,0,yes,yes,cellular,15,5,4,-1,0,unknown,0,3,False
42,management,single,tertiary,no,2124,yes,no,telephone,15,5,2,-1,0,unknown,0,3,False
30,blue-collar,married,secondary,no,2,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
57,entrepreneur,married,secondary,no,1037,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
53,admin.,divorced,secondary,no,-394,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
44,management,married,tertiary,no,2400,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
56,retired,married,secondary,no,1678,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,technician,divorced,tertiary,no,405,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,blue-collar,married,primary,no,666,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
49,admin.,single,secondary,no,716,yes,no,cellular,15,5,2,-1,0,unknown,1,3,False
56,retired,married,secondary,no,344,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
44,blue-collar,single,secondary,no,641,no,no,telephone,15,5,0,-1,0,unknown,0,3,False
54,entrepreneur,married,secondary,no,653,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
51,self-employed,divorced,secondary,no,154,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
49,blue-collar,single,primary,no,3018,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
45,admin.,divorced,secondary,no,660,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
58,retired,married,tertiary,no,2577,yes,yes,cellular,15,5,2,-1,0,unknown,0,3,False
53,blue-collar,married,secondary,no,2785,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,technician,married,secondary,no,1865,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
49,technician,married,primary,no,341,yes,yes,cellular,15,5,1,-1,0,unknown,1,3,False
53,admin.,single,secondary,no,1178,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
50,services,single,secondary,no,516,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
26,blue-collar,married,secondary,no,800,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,management,married,tertiary,no,1217,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,blue-collar,married,secondary,no,597,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,management,married,tertiary,no,9,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
60,retired,married,tertiary,no,1224,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
49,blue-collar,single,primary,no,2623,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
45,blue-collar,married,secondary,no,953,yes,no,telephone,15,5,2,-1,0,unknown,0,3,False
40,blue-collar,married,primary,no,1061,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
60,admin.,divorced,secondary,no,3020,yes,no,telephone,15,5,0,-1,0,unknown,0,3,False
42,blue-collar,married,primary,no,3405,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
60,retired,married,secondary,no,0,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
60,retired,married,secondary,no,-208,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,blue-collar,married,primary,no,849,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
23,technician,single,secondary,no,76,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,blue-collar,married,primary,no,346,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
44,services,married,secondary,no,-22,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
29,blue-collar,single,secondary,no,874,yes,no,cellular,15,5,4,-1,0,unknown,0,3,False
34,blue-collar,married,secondary,no,298,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
50,management,married,tertiary,no,101,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
60,admin.,married,secondary,no,2667,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
49,blue-collar,married,secondary,no,2219,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
54,blue-collar,married,primary,no,2933,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
42,blue-collar,married,primary,no,-181,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
47,services,married,secondary,no,2796,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
47,admin.,single,tertiary,no,1192,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
41,technician,married,secondary,no,665,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
57,retired,married,secondary,no,703,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
44,blue-collar,married,secondary,no,1786,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
35,entrepreneur,single,tertiary,no,-68,yes,yes,cellular,15,5,3,-1,0,unknown,0,3,False
28,student,single,secondary,no,0,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
55,admin.,married,secondary,no,1105,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
40,services,married,primary,no,-9,yes,no,telephone,15,5,1,-1,0,unknown,1,3,False
35,management,married,tertiary,no,6,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
58,management,divorced,tertiary,no,577,no,no,telephone,15,5,2,-1,0,unknown,0,3,False
25,management,single,tertiary,no,6,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
43,technician,married,secondary,no,78,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
29,services,single,secondary,no,20,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,blue-collar,single,primary,no,87,no,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,admin.,married,primary,no,-306,yes,no,cellular,15,5,0,-1,0,unknown,1,3,False
60,retired,married,secondary,no,79,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,blue-collar,married,primary,no,0,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
60,retired,married,primary,no,751,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
33,blue-collar,married,primary,no,0,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
34,admin.,single,secondary,no,1704,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
57,admin.,married,tertiary,no,0,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
42,services,married,secondary,no,8,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,blue-collar,married,secondary,no,39,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
33,technician,divorced,primary,no,20,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
43,technician,single,secondary,no,293,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
40,management,single,tertiary,no,157,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
35,blue-collar,single,secondary,no,487,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
26,technician,single,tertiary,no,192,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
53,blue-collar,married,secondary,no,136,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
55,blue-collar,married,secondary,no,1328,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,management,married,tertiary,no,1038,yes,yes,cellular,15,5,2,-1,0,unknown,0,3,False
24,services,married,secondary,no,51,yes,yes,cellular,15,5,1,-1,0,unknown,0,3,False
47,blue-collar,married,secondary,no,3008,yes,yes,cellular,15,5,2,-1,0,unknown,0,3,False
55,services,divorced,primary,no,2923,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
30,technician,married,tertiary,no,-256,yes,no,cellular,15,5,4,-1,0,unknown,0,3,False
54,services,divorced,primary,no,234,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
41,technician,married,secondary,no,288,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
42,management,single,tertiary,no,1146,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
43,blue-collar,married,secondary,no,3060,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
54,admin.,married,secondary,no,907,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
56,management,married,tertiary,no,334,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
54,self-employed,divorced,secondary,no,1374,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
30,blue-collar,married,primary,no,124,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
53,retired,married,tertiary,no,74,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
45,management,married,tertiary,no,1363,yes,no,telephone,15,5,4,-1,0,unknown,0,3,False
41,blue-collar,married,secondary,no,680,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
28,blue-collar,married,secondary,no,86,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
58,admin.,divorced,secondary,no,1713,no,no,cellular,15,5,1,-1,0,unknown,0,3,False
39,unemployed,divorced,secondary,no,193,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
60,services,married,tertiary,no,132,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,management,married,tertiary,no,1323,yes,yes,cellular,15,5,4,-1,0,unknown,0,3,False
47,blue-collar,married,secondary,no,3237,yes,no,telephone,15,5,2,-1,0,unknown,0,3,False
41,entrepreneur,divorced,tertiary,no,252,no,no,telephone,15,5,1,-1,0,unknown,0,3,False
46,blue-collar,married,secondary,no,84,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
45,management,single,tertiary,no,0,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
48,services,single,primary,no,848,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
57,services,married,secondary,no,84,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
54,blue-collar,divorced,primary,no,190,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
30,technician,married,secondary,no,1534,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
41,management,single,tertiary,no,1278,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
46,blue-collar,married,primary,no,252,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
35,blue-collar,single,primary,no,1215,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
58,management,divorced,tertiary,no,347,no,no,cellular,15,5,0,-1,0,unknown,0,3,False
35,technician,divorced,tertiary,no,0,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
25,technician,single,tertiary,no,468,yes,no,telephone,15,5,0,-1,0,unknown,0,3,False
56,technician,married,secondary,no,28,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,services,single,secondary,no,323,yes,no,cellular,15,5,5,-1,0,unknown,0,3,False
44,management,married,secondary,no,38,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
36,unemployed,married,secondary,yes,-318,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
41,services,married,secondary,no,714,yes,yes,cellular,15,5,4,-1,0,unknown,0,3,False
46,blue-collar,married,secondary,no,536,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
42,services,married,secondary,no,1048,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
58,technician,married,secondary,no,49,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
53,admin.,married,secondary,no,-197,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
51,blue-collar,married,secondary,no,1779,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
38,housemaid,married,secondary,no,1372,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
54,blue-collar,married,primary,no,24,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,self-employed,single,tertiary,no,1934,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
22,student,single,secondary,no,364,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
47,admin.,divorced,primary,no,357,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
34,services,divorced,secondary,no,202,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,admin.,married,secondary,no,281,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
38,admin.,married,secondary,no,0,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
46,blue-collar,married,primary,no,1114,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
34,technician,married,secondary,no,4,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,technician,divorced,secondary,no,536,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
27,blue-collar,single,primary,no,431,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
56,unemployed,married,secondary,no,2552,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
34,management,married,secondary,yes,-353,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
25,student,single,secondary,no,1139,yes,no,cellular,15,5,2,-1,0,unknown,0,3,False
35,unemployed,married,primary,no,494,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
46,entrepreneur,married,tertiary,no,676,yes,yes,cellular,15,5,2,-1,0,unknown,0,3,False
32,admin.,single,secondary,no,287,no,no,cellular,15,5,2,-1,0,unknown,0,3,False
55,technician,married,secondary,no,741,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
40,retired,married,secondary,no,1842,no,no,cellular,15,5,0,-1,0,unknown,0,3,False
41,entrepreneur,married,tertiary,no,102,no,no,cellular,15,5,0,-1,0,unknown,0,3,False
33,blue-collar,single,primary,no,279,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
32,management,single,secondary,no,6,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
39,technician,married,primary,no,644,yes,no,telephone,15,5,0,-1,0,unknown,0,3,False
33,technician,single,secondary,no,402,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
32,services,married,secondary,no,401,yes,no,telephone,15,5,1,-1,0,unknown,0,3,False
46,admin.,married,primary,no,31,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
42,blue-collar,married,secondary,no,-628,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
39,admin.,married,secondary,no,598,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
43,blue-collar,divorced,primary,no,92,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
33,management,single,tertiary,no,-625,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
48,entrepreneur,married,tertiary,no,981,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
54,technician,divorced,secondary,no,784,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
48,blue-collar,married,primary,no,680,yes,no,cellular,15,5,3,-1,0,unknown,0,3,False
27,services,married,secondary,no,94,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
56,blue-collar,single,primary,no,739,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
26,technician,single,secondary,no,2,yes,yes,cellular,15,5,0,-1,0,unknown,0,3,False
55,management,married,secondary,yes,-171,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
33,blue-collar,married,secondary,no,217,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
52,blue-collar,married,primary,no,826,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
60,services,single,primary,no,313,yes,no,cellular,15,5,1,-1,0,unknown,1,3,False
50,management,married,tertiary,no,106,yes,no,cellular,15,5,1,-1,0,unknown,0,3,False
54,management,married,primary,no,366,yes,no,cellular,15,5,0,-1,0,unknown,0,3,False
